0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Semana
1.82,1485694253.6314247,-24881533925.666183,-25087438025.914413,,203069711.79957214,1.561,1332754328.4331512,-12656554882.001427,-433538503.6687923,,423382482.23913056,1.42,2789209292.090495,-45710958161.764595,-46134340644.00372,8.0
1.82,1485694253.6314247,-24881533925.666183,-25087438025.914413,,203069711.79957214,1.561,1332754328.4331512,-12656554882.001427,-433538503.6687923,,423382482.23913056,1.42,2789209292.090495,-45710958161.764595,-46134340644.00372,9.0
1.82,1485694253.6314247,-24881533925.666183,-25087438025.914413,,203069711.79957214,1.561,1332754328.4331512,-12656554882.001427,-433538503.6687923,,423382482.23913056,1.42,2789209292.090495,-45710958161.764595,-46134340644.00372,10.0
1.82,1485694253.6314247,-24881533925.666183,-25087438025.914413,,203069711.79957214,1.561,1332754328.4331512,-12656554882.001427,-433538503.6687923,,423382482.23913056,1.42,2789209292.090495,-45710958161.764595,-46134340644.00372,11.0
1.82,1485694253.6314247,-24881533925.666183,-25087438025.914413,,203069711.79957214,1.561,1332754328.4331512,-12656554882.001427,-433538503.6687923,,423382482.23913056,1.42,2789209292.090495,-45710958161.764595,-46134340644.00372,12.0
1.82,1485694253.6314247,-24881533925.666183,-25087438025.914413,,203069711.79957214,1.561,1332754328.4331512,-12656554882.001427,-433538503.6687923,,423382482.23913056,1.42,2789209292.090495,-45710958161.764595,-46134340644.00372,13.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,1.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,2.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,3.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,4.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,5.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,6.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,7.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,8.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,9.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,10.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,11.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,12.0
1.82,1470743573.2016497,-26352277498.867832,-26775399770.5106,,169041931.49319857,1.561,1183814463.4055777,-13840369345.407005,-436020969.29560417,,329349303.42925304,1.42,2116912411.1956532,-47827870572.96025,-48157219876.3895,13.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,1.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,2.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,3.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,4.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,5.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,6.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,7.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,8.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,9.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,10.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,11.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,12.0
1.82,3022301940.3055,-29374579439.173332,-29698555169.249725,,145858376.3124611,1.561,2956338712.212891,-16796708057.619896,-436164310.85521173,,299385627.2526903,1.42,4940239551.43881,-52768110124.39906,-53067495751.65176,13.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,1.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,2.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,3.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,4.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,5.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,6.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,7.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,8.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,9.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,10.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,11.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,12.0
1.82,2314112357.688512,-31688691796.861843,-31989889568.261627,,37348231.427510895,1.561,850295467.2923743,-17647003524.91227,-444563224.2287887,,295325594.98422664,1.42,1496928136.2634513,-54265038260.66251,-54560363855.64674,13.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,1.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,2.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,3.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,4.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,5.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,6.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,7.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,8.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,9.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,10.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,11.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,12.0
1.82,2151412652.855592,-33840104449.717434,-34115024190.72731,,29466118.228894003,1.561,217725115.9451308,-17864728640.8574,-431040213.3338441,,303687636.2484366,1.42,1476627974.921133,-55741666235.58365,-56045353871.832085,13.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,1.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,2.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,3.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,4.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,5.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,6.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,7.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,8.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,9.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,10.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,11.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,12.0
1.82,1963712435.7848408,-35803816885.50227,-36072755444.98231,,20702458.79896478,1.561,171775577.11911303,-18036504217.976513,-412567244.93934304,,226764404.27230918,1.42,1518438181.242183,-57260104416.82583,-57486868821.09814,13.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,1.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,2.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,3.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,4.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,5.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,6.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,7.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,8.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,9.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,10.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,11.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,12.0
1.82,1920989710.5716586,-37724806596.07393,-38109004538.18826,,20702458.79896476,1.561,120686979.5455346,-18157191197.52205,-351769338.4011926,,206098486.8323092,1.42,1133822021.3615458,-58393926438.18738,-58600024925.019684,13.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,1.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,2.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,3.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,4.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,5.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,6.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,7.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,8.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,9.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,10.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,11.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,12.0
1.82,2744271015.1023693,-40469077611.1763,-40675953426.16094,,11147477.81482718,1.561,172409970.77933496,-18329601168.301384,-18340748646.11621,,86585754.82304114,1.42,1472132048.8022084,-59866058486.989586,-59952644241.81263,13.0
1.82,1477684392.7474298,-41946762003.92373,-42574478749.38373,,243750504.4670769,1.561,92836138.11194961,-18422437306.413334,-18666187810.88041,,992067193.2153845,1.42,792686487.8165739,-60658744974.80616,-61650812168.021545,1.0
1.82,1477684392.7474298,-41946762003.92373,-42574478749.38373,,243750504.4670769,1.561,92836138.11194961,-18422437306.413334,-18666187810.88041,,992067193.2153845,1.42,792686487.8165739,-60658744974.80616,-61650812168.021545,2.0
1.82,1477684392.7474298,-41946762003.92373,-42574478749.38373,,243750504.4670769,1.561,92836138.11194961,-18422437306.413334,-18666187810.88041,,992067193.2153845,1.42,792686487.8165739,-60658744974.80616,-61650812168.021545,3.0
1.82,1477684392.7474298,-41946762003.92373,-42574478749.38373,,243750504.4670769,1.561,92836138.11194961,-18422437306.413334,-18666187810.88041,,992067193.2153845,1.42,792686487.8165739,-60658744974.80616,-61650812168.021545,4.0
1.82,1477684392.7474298,-41946762003.92373,-42574478749.38373,,243750504.4670769,1.561,92836138.11194961,-18422437306.413334,-18666187810.88041,,992067193.2153845,1.42,792686487.8165739,-60658744974.80616,-61650812168.021545,5.0
